x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name,frame_index,center_x,center_y,time,sliding_window_x,sliding_window_y,real_world_x,real_world_y,real_world_sw_x,real_world_sw_y,latitude,longitude,speed,nr_people
251.8514,341.64804,285.00058,409.1487,0,0.82213086,14,person,19,268.426,375.3984,1.5,269.253,376.3473,1089628.6513867704,6123185.3270881325,1089628.7674,6123185.3898,9.788300715552776,48.09806762052396,1.1133243736454344,34
246.60345,340.09256,275.95584,404.64206,0,0.8378034,14,person,27,261.2796,372.3673,2.0,262.7227,373.7034,1089628.179158037,6123184.872006661,1089628.4593,6123185.0186,9.788296473449888,48.09806489027743,0.6355030680180308,33
245.81596,337.71573,274.97818,401.75742,0,0.8126896,14,person,34,260.3971,369.7366,2.5,260.5736,370.693,1089627.8717693023,6123184.738819603,1089627.9963,6123184.7851,9.788293712129901,48.09806409122596,0.2623061194727799,35
246.82462,334.50397,273.50488,402.9763,0,0.86057574,14,person,42,260.1648,368.7401,3.0,260.1823,369.0057,1089628.002260839,6123184.768844432,1089627.9401,6123184.7537,9.788294884355322,48.09806427135896,1.361459679699743,36
247.20981,332.80716,271.86588,396.77563,0,0.84078836,14,person,49,259.5378,364.7914,3.5,259.8395,366.2148,1089627.33480264,6123184.535533841,1089627.6049,6123184.6378,9.788288888476304,48.098062871619554,0.8262168418009825,36
242.71873,328.64526,270.05667,393.28595,0,0.79800034,14,person,57,256.3877,360.9656,4.0,258.3512,362.7417,1089626.9554015151,6123184.278814558,1089627.0244,6123184.3905,9.788285480258011,48.09806133144041,0.5055534281711993,35
243.2592,326.65576,271.08395,390.99155,0,0.8049081,14,person,64,257.1716,358.8237,4.5,256.4956,359.1075,1089626.7026345916,6123184.235284542,1089626.7399,6123184.236,9.788283209614105,48.09806107028347,0.30117863761304026,33
243.88773,324.97183,269.95404,389.66248,0,0.82384336,14,person,72,256.9209,357.3172,5.0,256.9386,357.8514,1089626.5557955792,6123184.178624508,1089626.5498,6123184.1749,9.788281890536812,48.098060730353396,0.4578347355526074,35
239.66516,321.65073,268.70914,387.88748,0,0.81330836,14,person,79,254.1871,354.7691,5.5,253.9532,355.954,1089626.3598360252,6123183.995718435,1089626.5342,6123184.0035,9.788280130202189,48.098059633014216,0.6635311142464057,34
238.39256,318.4619,266.18478,385.09503,0,0.8120309,14,person,87,252.2887,351.7785,6.0,254.3139,352.7409,1089626.0484978217,6123183.813562284,1089626.1176,6123183.9165,9.78827733340352,48.09805854017414,0.576558631731741,33
238.40875,316.77258,265.19043,382.59894,0,0.85017216,14,person,94,251.7996,349.6858,6.5,252.2438,350.6294,1089625.767624622,6123183.70376524,1089625.8715,6123183.7538,9.788274810276638,48.09805788145023,0.5574649415465227,34
246.16772,315.14667,273.5816,383.52567,0,0.85165334,14,person,102,259.8747,349.3362,7.0,257.5909,349.383,1089625.8690882856,6123184.098573127,1089625.7743,6123183.936,9.788275721740238,48.098060250087684,1.2842132126214467,34
250.212,312.74155,279.6681,377.8523,0,0.715864,14,person,109,264.94,345.2969,7.5,261.8024,347.4616,1089625.2231522608,6123184.128808202,1089625.6106,6123184.1084,9.7882699191982,48.098060431482054,1.4692365579486186,33
249.09055,310.53342,273.48135,371.8165,0,0.7781771,14,person,117,261.286,341.175,8.0,262.6288,342.8903,1089624.5277891757,6123183.7495637275,1089624.7228,6123183.857,9.788263672645327,48.09805815621682,0.008197681920342014,30
249.57373,308.03888,273.21506,371.7895,0,0.8741762,14,person,124,261.3944,339.9142,8.5,261.2581,341.208,1089624.5246134012,6123183.753538296,1089624.6441,6123183.7797,9.788263644116858,48.09805818006211,0.6792655134696773,32
255.71884,305.01126,281.3484,369.1976,0,0.8405733,14,person,132,268.5336,337.1044,9.0,264.8781,338.6419,1089624.219756991,6123183.9869365115,1089624.4286,6123183.8716,9.788260905545132,48.098059580327345,2.1451099763855375,32
256.93298,303.9488,282.95538,360.22287,0,0.8678824,14,person,139,269.9442,332.0858,9.5,269.7138,334.176,1089623.1539041295,6123183.728923011,1089623.5669,6123183.851,9.788251330825972,48.098058032383484,0.44376946907403025,31
255.63806,301.15436,281.43265,358.5068,0,0.8502949,14,person,147,268.5354,329.8306,10.0,269.3895,331.0792,1089622.9473221146,6123183.600889259,1089623.0711,6123183.6818,9.788249475068156,48.09805726424902,0,31
338.8235,327.41208,366.0549,381.9199,0,0.63694805,15,person,3,352.4392,354.666,0.0,352.4392,354.666,1089625.6533154456,6123188.175753009,1089625.6533,6123188.1758,9.788273783419838,48.09808471099323,0.10423389094290147,24
339.0345,327.3892,366.24628,381.45544,0,0.62754184,15,person,4,352.6404,354.4223,0.5,352.5398,354.5442,1089625.6009478113,6123188.1712384485,1089625.6271,6123188.1735,9.788273312993374,48.09808468390827,0.26231596117268396,29
339.14517,327.5758,366.09903,380.30298,0,0.74162626,15,person,12,352.6221,353.9394,1.0,352.6152,354.59,1089625.4709083603,6123188.136991236,1089625.6532,6123188.1843,9.788272144829111,48.09808447844331,1.1992552510172434,33
341.26923,326.27518,375.13968,375.0479,0,0.7059228,15,person,19,358.2045,350.6615,1.5,352.4161,354.1584,1089624.8707949703,6123188.233278164,1089625.6184,6123188.1718,9.788266753918805,48.098085056113405,0.32461587820422877,34
353.21548,314.6722,382.353,373.2423,0,0.3651416,15,person,39,367.7842,343.9572,2.5,357.1349,353.365,1089624.6602932815,6123188.610450943,1089625.5507,6123188.3689,9.788264862949962,48.09808731894839,1.3561504184393058,35
354.31458,302.64468,381.6174,367.43604,0,0.5704541,15,person,42,367.966,335.0404,3.0,362.6626,348.6584,1089623.9860761159,6123188.45094274,1089625.1034,6123188.4201,9.788258806354113,48.09808636198448,0.4919539880786529,36
351.3048,305.09894,380.96014,369.54926,0,0.71921885,15,person,49,366.1325,337.3241,3.5,367.1163,336.094,1089624.2332351406,6123188.429604943,1089624.027,6123188.4282,9.78826102662141,48.0980862339691,1.6016822497911403,36
349.46652,301.10196,379.8942,362.848,0,0.8242921,15,person,57,364.6804,331.975,4.0,364.713,333.8408,1089623.4462461446,6123188.166873738,1089623.6448,6123188.2261,9.788253956978973,48.09808465772235,1.548688762190198,35
348.4371,298.81946,374.13797,356.61383,0,0.7761073,15,person,64,361.2875,327.7166,4.5,364.7191,330.1686,1089622.7007489605,6123187.823967051,1089622.8152,6123188.0497,9.788247260063827,48.09808260046549,0.8352221009370246,33
333.29456,294.45682,366.3377,359.04337,0,0.6316116,15,person,72,349.8161,326.7501,5.0,354.7255,327.9411,1089622.9955008365,6123187.371660603,1089622.7312,6123187.5441,9.78824990786498,48.09807988686842,3.3641817310536886,35
316.5307,281.77606,342.78366,347.15012,0,0.52050346,15,person,79,329.6572,314.4631,5.5,340.2614,320.2632,1089621.5453615668,6123186.052947449,1089621.9861,6123186.666,9.788236881042279,48.09807197529309,1.1983264056258391,34
300.85352,292.16794,329.68948,351.05746,0,0.7295745,15,person,87,315.2715,321.6127,6.0,321.9146,316.1694,1089622.030681885,6123185.512648273,1089621.6596,6123185.6927,9.788241240748874,48.098068733785965,1.3745671763074991,33
282.4783,290.65665,309.79822,348.95187,0,0.7328102,15,person,94,296.1383,319.8043,6.5,305.1104,321.9434,1089621.773025081,6123184.543604205,1089621.9843,6123185.0206,9.788238926178424,48.09806292003745,1.1335663391625956,34
267.59866,292.98804,287.49243,350.2143,0,0.764537,15,person,102,277.5455,321.6012,7.0,285.9436,321.7063,1089621.9317970276,6123183.716519742,1089621.8308,6123184.0875,9.788240352451085,48.09805795797047,0.9644341560340537,34
250.68799,295.8608,283.14584,353.59375,0,0.74700284,15,person,109,266.9169,324.7273,7.5,272.5748,321.9688,1089622.3495808383,6123183.343690763,1089622.0258,6123183.5334,9.788244105466914,48.09805572119468,2.114052075508435,33
222.97977,295.37534,259.52853,360.7039,0,0.45629612,15,person,117,241.2542,328.0396,8.0,250.366,327.8828,1089623.2179902557,6123182.416048347,1089623.1479,6123182.7804,9.788251906521436,48.098050155832645,1.2863949608355596,30
209.94856,294.80893,235.04887,359.11923,0,0.8406465,15,person,124,222.4987,326.9641,8.5,234.6536,326.8702,1089623.030793999,6123181.480590952,1089623.0573,6123182.0374,9.788250224908854,48.098044543584265,1.8042959001314582,32
187.1331,295.2456,210.84154,355.85226,0,0.5424824,15,person,132,198.9873,325.5489,9.0,213.528,328.2205,1089622.6378665557,6123180.244953205,1089623.1601,6123181.1041,9.788246695181574,48.09803713041201,3.0315883576952265,32
168.07193,296.45306,190.4751,345.9369,0,0.6211787,15,person,139,179.2735,321.195,9.5,190.8573,328.6938,1089621.408971596,6123178.880344923,1089623.2673,6123180.0312,9.788235655830325,48.09802894348357,3.9434049199477093,31
145.50142,295.5247,183.92259,362.0171,0,0.8704656,15,person,147,164.712,328.7709,10.0,169.009,328.7894,1089623.393349412,6123178.898602449,1089623.4108,6123178.9947,9.78825348179954,48.09802905301909,0,31
852.73846,467.23602,899.25446,494.78174,0,0.6124608,16,person,3,875.9965,481.0089,0.0,875.9965,481.0089,1089636.156040388,6123210.434188263,1089636.156,6123210.4342,9.788368131003242,48.0982182495325,0.46590324167787317,24
851.01013,467.94797,901.42786,497.64337,0,0.6503593,16,person,4,876.219,482.7957,0.5,876.1078,481.9023,1089636.390483206,6123210.437572208,1089636.2733,6123210.4359,9.788370237038908,48.09821826983431,2.2816866610801965,29
863.8402,483.23807,913.153,511.65723,0,0.3869866,16,person,12,888.4966,497.4476,1.0,880.2686,489.3188,1089637.5058414862,6123210.849151213,1089636.9964,6123210.5697,9.788380256472813,48.09822073908184,2.1024754664492926,33
868.98706,491.22705,926.9247,525.11523,0,0.5452148,16,person,19,897.9559,508.1711,1.5,892.2444,502.1976,1089638.5448269485,6123211.150709359,1089638.059,6123210.9659,9.788389589838022,48.098222548264694,1.8158263660432337,34
871.01733,502.41568,933.7311,537.2038,0,0.5329709,16,person,27,902.3742,519.8097,2.0,900.6924,515.8599,1089639.4549401845,6123211.273937247,1089639.0935,6123211.228,9.788397765524323,48.09822328756415,2.047181510860369,33
884.9264,516.9529,943.9893,550.97943,0,0.6847772,16,person,34,914.4578,533.9662,2.5,908.5604,527.9982,1089640.4548793966,6123211.648034542,1089640.0217,6123211.4651,9.788406748131097,48.09822553194184,2.0855588772670166,35
886.26434,525.9774,950.5642,565.7509,0,0.74575627,16,person,42,918.4143,545.8642,3.0,916.3092,540.7268,1089641.5026880673,6123211.7380109,1089641.0096,6123211.6902,9.788416160756533,48.09822607175041,1.6559870141544206,36
899.63715,542.4912,961.2604,577.47925,0,0.6922767,16,person,49,930.4488,559.9852,3.5,923.185,550.5555,1089642.3010735363,6123212.098487196,1089641.9351,6123211.8771,9.788423332775228,48.09822823440949,2.423200826710505,36
907.86945,557.8107,971.0726,595.67993,0,0.65162677,16,person,57,939.471,576.7453,4.0,937.196,568.0636,1089643.5107847708,6123212.330216342,1089642.8987,6123212.2884,9.788434199796141,48.0982296246566,1.7543426530175876,35
915.3879,570.60266,981.71375,609.2356,0,0.6387201,16,person,64,948.5508,589.9191,4.5,941.7208,580.346,1089644.3790033264,6123212.571651141,1089643.8827,6123212.3825,9.788441999136127,48.098231073132226,2.436457973854007,33
926.08014,587.5894,989.6711,628.84485,0,0.6137347,16,person,72,957.8756,608.2171,5.0,955.5081,599.9265,1089645.5964451162,6123212.791010593,1089644.9506,6123212.7566,9.7884529356018,48.098232389167904,1.8472626577010876,35
932.3612,601.431,1002.44684,644.19507,0,0.69972384,16,person,79,967.404,622.813,5.5,960.4751,613.0318,1089646.513066159,6123213.024562604,1089645.9745,6123212.8476,9.788461169748725,48.098233790351074,2.3010056723942647,34
946.55225,618.36115,1012.10486,664.02344,0,0.74595946,16,person,87,979.3286,641.1923,6.0,976.4527,633.4238,1089647.6560702906,6123213.304226188,1089647.1197,6123213.2565,9.788471437529537,48.09823546817819,1.6157611141378634,33
948.22766,626.6294,1024.0525,678.479,0,0.79805756,16,person,94,986.1401,652.5542,6.5,982.2784,647.6066,1089648.4637257787,6123213.445890234,1089648.0633,6123213.362,9.78847869282223,48.098236318084226,2.0661603631447854,34
967.3631,649.5777,1033.1588,697.3993,0,0.6762895,16,person,102,1000.261,673.4885,7.0,996.3614,666.5193,1089649.4802574704,6123213.775668983,1089649.0426,6123213.6987,9.788487824481782,48.09823829657456,1.6473689938038936,34
972.38055,665.6116,1042.839,713.1455,0,0.5356506,16,person,109,1007.6098,689.3785,7.5,1002.5178,684.0211,1089650.304032896,6123213.915879065,1089649.9481,6123213.8014,9.788495224582338,48.09823913775758,0,33
203.90166,282.0284,225.8716,333.7487,0,0.728761,17,person,3,214.8866,307.8886,0.0,214.8866,307.8886,1089619.8439403616,6123180.06222145,1089619.8439,6123180.0622,9.788221596915545,48.098036034118124,0.04994815705020064,24
203.83842,282.6092,226.05289,333.9333,0,0.7167301,17,person,4,214.9457,308.2712,0.5,214.9162,308.0799,1089619.8680167706,6123180.073117475,1089619.856,6123180.0677,9.788221813197607,48.09803609948852,0.01746962329186451,29
203.95744,282.66214,226.42194,333.8884,0,0.7687296,17,person,12,215.1897,308.2753,1.0,214.9277,308.1747,1089619.8621640601,6123180.083019761,1089619.8547,6123180.0671,9.788221760621814,48.098036158897,0.04624580506371899,33
203.95227,282.67084,226.65837,334.05457,0,0.7721038,17,person,19,215.3053,308.3627,1.5,215.2688,308.3522,1089619.8838281506,6123180.095851262,1089619.8814,6123180.0936,9.78822195523365,48.09803623587922,0.10345228294588889,34
203.77106,282.52432,226.02292,333.698,0,0.7423916,17,person,27,214.897,308.1112,2.0,215.0345,308.1949,1089619.837325722,6123180.060522002,1089619.8477,6123180.0711,9.788221537495227,48.09803602392235,0.05399211711191759,33
203.79526,282.65424,225.68317,333.50635,0,0.72888726,17,person,34,214.7392,308.0803,2.5,214.8799,308.1414,1089619.8123105469,6123180.044513803,1089619.8415,6123180.0599,9.788221312780085,48.09803592788161,0.05274490900837699,35
203.51024,282.79364,225.7942,333.7084,0,0.71478486,17,person,42,214.6522,308.251,3.0,214.6947,308.0884,1089619.8386802631,6123180.049077991,1089619.8243,6123180.0462,9.788221549663277,48.098035955264336,0.20662943965872665,36
203.56934,282.6668,226.17622,334.47427,0,0.719979,17,person,49,214.8728,308.5705,3.5,214.7919,308.3282,1089619.938494081,6123180.093068576,1089619.878,6123180.0696,9.788222446306058,48.09803621918458,0.06778535825388379,36
204.17505,282.55707,226.22952,334.2134,0,0.75149596,17,person,57,215.2023,308.3852,4.0,215.1491,308.4013,1089619.9045237738,6123180.097743821,1089619.9034,6123180.0977,9.788222141145598,48.09803624723357,0.6356016157524329,35
204.79488,282.81177,224.96915,331.8423,0,0.80141807,17,person,64,214.882,307.327,4.5,214.9338,307.3484,1089619.594520986,6123179.9788600905,1089619.5992,6123179.983,9.788219356343173,48.09803553399406,0.10061255216932032,33
205.15965,282.65186,224.6545,331.46445,0,0.80589974,17,person,72,214.9071,307.0582,5.0,215.1794,307.8092,1089619.5449166435,6123179.963549472,1089619.7715,6123180.0525,9.788218910739783,48.098035442138446,0.4505938438869376,35
205.01369,282.9696,223.78256,329.8138,0,0.7850612,17,person,79,214.3981,306.3917,5.5,214.4886,306.4218,1089619.327528542,6123179.866211995,1089619.3385,6123179.8743,9.78821695790924,48.09803485816506,0.03933445441000638,34
204.9705,282.81473,223.38052,329.96225,0,0.7853007,17,person,87,214.1755,306.3885,6.0,214.3118,306.3953,1089619.347112117,6123179.861866359,1089619.3368,6123179.8653,9.78821713383149,48.09803483209353,0.00211764145807391,33
204.97787,282.8082,223.43997,329.96158,0,0.7875633,17,person,94,214.2089,306.3849,6.5,214.2128,306.3996,1089619.3470252,6123179.863469659,1089619.3503,6123179.8651,9.7882171330507,48.0980348417125,0.061139738847835516,34
204.9402,282.64734,223.78899,330.17828,0,0.8009252,17,person,102,214.3646,306.4128,7.0,214.3398,306.3121,1089619.3756182457,6123179.88061791,1089619.3275,6123179.8634,9.7882173899064,48.09803494459293,0.042448290182639056,34
205.05515,282.66022,224.11981,330.0174,0,0.641127,17,person,109,214.5875,306.3388,7.5,214.5659,306.4214,1089619.3544073524,6123179.884433743,1089619.3775,6123179.8876,9.788217199365702,48.0980349674859,0.050519419693101045,33
204.99731,282.69833,223.80675,329.84402,0,0.7626075,17,person,117,214.402,306.2712,8.0,214.4308,306.2766,1089619.3315180957,6123179.86773352,1089619.3318,6123179.8688,9.78821699374801,48.0980348672934,0.9096505417309491,30
204.93309,282.6234,222.20274,326.5242,0,0.66935503,17,person,124,213.5679,304.5738,8.5,214.0954,305.8056,1089618.8910137364,6123179.679806536,1089619.2171,6123179.8146,9.788213036630024,48.09803373983085,0.8555994552132656,32
203.96152,282.66302,225.77448,329.60968,0,0.7459512,17,person,132,214.868,306.1364,9.0,214.708,306.2594,1089619.3005955243,6123179.880202728,1089619.3493,6123179.8888,9.788216715965826,48.09803494210205,0.4082105953541257,32
204.0352,282.85168,225.45386,331.13785,0,0.4571244,17,person,139,214.7445,306.9948,9.5,215.1118,307.2772,1089619.5019888561,6123179.9413094325,1089619.6372,6123180.0159,9.788218525112907,48.09803530870997,0.620201238574133,31
204.09741,282.42593,227.47166,333.39676,0,0.77894217,17,person,147,215.7845,307.9113,10.0,215.5805,307.8578,1089619.7980140075,6123180.090561515,1089619.7777,6123180.0747,9.788221184352086,48.09803620414353,0,31
719.4959,586.39185,750.6511,637.2769,0,0.5812725,18,person,3,735.0735,611.8344,0.0,735.0735,611.8344,1089646.3853639746,6123205.848440258,1089646.3854,6123205.8484,9.788460022580484,48.09819073755999,0.11928811207191987,24
719.46265,584.944,750.82104,638.2658,0,0.6195424,18,person,4,735.1418,611.6049,0.5,735.1076,611.7196,1089646.4452892325,6123205.853755205,1089646.4153,6123205.8511,9.788460560898235,48.098190769446774,0.11617559874971999,29
718.67706,581.9062,750.81824,637.3091,0,0.60808897,18,person,12,734.7476,609.6076,1.0,735.1866,611.7601,1089646.3877270543,6123205.838328232,1089646.5512,6123205.8588,9.788460043808389,48.09819067689337,0.0540868928502154,33
717.2902,581.7768,750.8678,636.91864,0,0.6696704,18,person,19,734.079,609.3477,1.5,734.8616,609.6242,1089646.364835659,6123205.816101508,1089646.3915,6123205.8427,9.788459838171487,48.098190543545186,0.1363233861679331,34
714.108,581.76917,751.08734,635.89996,0,0.7502895,18,person,27,732.5977,608.8346,2.0,733.0766,608.983,1089646.3046941122,6123205.766283163,1089646.3219,6123205.7835,9.788459297910778,48.09819024466236,0.09067906416943047,33
713.39355,581.849,750.7274,635.1704,0,0.73774093,18,person,34,732.0605,608.5097,2.5,732.0107,608.5613,1089646.2608881204,6123205.7469925,1089646.2752,6123205.7464,9.78845890439486,48.098190128928934,0.08020897375261155,35
713.71594,581.6864,750.0789,634.5107,0,0.74231005,18,person,42,731.8974,608.0986,3.0,731.9974,608.1642,1089646.220817644,6123205.739669463,1089646.2283,6123205.7434,9.788458544435645,48.09819008499471,0.007181088203295453,36
713.8598,581.9471,750.2815,634.5132,0,0.6677942,18,person,49,732.0706,608.2302,3.5,731.9195,608.0984,1089646.2207547068,6123205.745123754,1089646.2208,6123205.7403,9.78845854387027,48.09819011771748,0.09146398188627852,36
715.5517,581.59937,750.14233,633.8152,0,0.67458564,18,person,57,732.847,607.7073,4.0,732.638,608.0692,1089646.177119044,6123205.767227414,1089646.2157,6123205.7623,9.788458151884441,48.09819025032735,0.12667502905421565,35
715.2543,581.66974,750.401,634.8575,0,0.6718787,18,person,64,732.8276,608.2636,4.5,732.8218,608.2171,1089646.2408372432,6123205.770062522,1089646.2333,6123205.7697,9.788458724274765,48.09819026733645,0.03768959454245215,33
715.0642,581.81415,750.96594,634.5553,0,0.58714813,18,person,72,733.0151,608.1847,5.0,732.878,608.3861,1089646.2221503826,6123205.774959116,1089646.253,6123205.7721,9.788458556407841,48.098190296713334,0.09610692345048075,35
714.1905,582.0109,750.8825,635.32623,0,0.76632607,18,person,79,732.5365,608.6686,5.5,732.5732,608.6732,1089646.269800152,6123205.762464657,1089646.2674,6123205.7639,9.788458984453001,48.09819022175341,0.025754710403523746,34
714.6926,581.98834,751.02893,635.51013,0,0.8010658,18,person,87,732.8608,608.7492,6.0,732.7306,608.7075,1089646.280609422,6123205.773258984,1089646.2737,6123205.7688,9.788459081554326,48.09819028651347,0.031035326913013306,33
714.77325,582.3217,752.03,635.6919,0,0.76278794,18,person,94,733.4016,609.0068,6.5,732.8548,608.7413,1089646.2910145905,6123205.790840463,1089646.278,6123205.7729,9.788459175025547,48.09819039199272,0.08386274763917766,34
716.08234,583.01184,751.87585,636.36053,0,0.5501074,18,person,102,733.9791,609.6862,7.0,733.9633,609.7408,1089646.3310137454,6123205.811152589,1089646.3452,6123205.8112,9.788459534344067,48.09819051385438,0.06707223525960526,34
715.5368,583.0542,750.94183,636.8478,0,0.60989785,18,person,109,733.2393,609.951,7.5,733.884,609.588,1089646.36157757,6123205.789535015,1089646.3212,6123205.8072,9.788459808903575,48.09819038416076,0.046416156461436334,33
716.55273,581.6489,752.0502,636.7326,0,0.56346244,18,person,117,734.3015,609.1908,8.0,732.8669,608.8316,1089646.3532463715,6123205.822475928,1089646.2691,6123205.7742,9.788459734063146,48.09819058178821,0.26181847055527724,30
717.3757,581.8489,752.51666,638.8968,0,0.6228701,18,person,124,734.9462,610.3728,8.5,735.1338,610.4572,1089646.4837635523,6123205.8496558815,1089646.4917,6123205.8562,9.78846090651893,48.09819074485307,0.12858037345801476,32
718.60895,582.0582,751.98157,637.83966,0,0.6274113,18,person,132,735.2953,609.9489,9.0,734.9454,610.4408,1089646.4192519991,6123205.857197062,1089646.4892,6123205.8497,9.788460327001786,48.098190790096034,0.027233073979438218,32
717.8427,582.079,752.0031,638.02277,0,0.73858464,18,person,139,734.9229,610.0509,9.5,734.87,610.0562,1089646.430825943,6123205.846119213,1089646.435,6123205.845,9.788460430972293,48.09819072363499,0.11368024950395397,31
716.94104,582.50305,751.01794,637.1301,0,0.7667669,18,person,147,733.9795,609.8166,10.0,734.314,610.1714,1089646.3778118778,6123205.813668644,1089646.4318,6123205.8267,9.788459954738844,48.09819052894933,0,31
687.70685,442.73105,726.88727,552.5571,0,0.69793665,20,person,3,707.2971,497.6441,0.0,707.2971,497.6441,1089640.789772143,6123204.597145544,1089640.7898,6123204.5971,9.788409756523823,48.098183230475556,0.025928486640642307,24
687.7086,442.98737,726.46844,552.3899,0,0.70151156,20,person,4,707.0885,497.6886,0.5,707.1928,497.6664,1089640.7778466055,6123204.589153755,1089640.7838,6123204.5931,9.788409649394897,48.09818318252919,0.40685480696750853,29
687.8977,442.63617,731.7005,555.084,0,0.77223533,20,person,12,709.7991,498.8601,1.0,707.019,497.742,1089640.9701442646,6123204.695250258,1089640.7787,6123204.5869,9.78841137683416,48.09818381905026,0.09962521225363245,33
687.97626,442.6487,730.83044,554.40204,0,0.7628114,20,person,19,709.4034,498.5254,1.5,709.6144,498.6702,1089640.9212661127,6123204.678418702,1089640.944,6123204.6871,9.78841093775425,48.09818371807013,0.13731715784701862,34
687.9932,442.56274,730.8617,553.449,0,0.76527,20,person,27,709.4274,498.0059,2.0,709.441,498.3022,1089640.8522095946,6123204.674666266,1089640.889,6123204.6777,9.788410317408992,48.09818369555756,0.06811034362764744,33
688.0648,442.51736,730.4317,552.98016,0,0.7631411,20,person,34,709.2482,497.7488,2.5,709.3848,497.7932,1089640.818390778,6123204.666255219,1089640.8241,6123204.6713,9.788410013609395,48.09818364509587,0.0325173882615061,35
687.997,442.4967,730.58374,553.2051,0,0.7608989,20,person,42,709.2904,497.8509,3.0,709.3206,497.8631,1089640.834668042,6123204.668788164,1089640.8376,6123204.6701,9.788410159830546,48.09818366029216,0.19901299258904617,36
687.9709,442.49582,731.8507,554.57324,0,0.7684489,20,person,49,709.9108,498.5345,3.5,709.4064,497.8691,1089640.9331018017,6123204.696640667,1089640.8374,6123204.6728,9.788411044076055,48.098183827391956,0.0715723944408527,36
688.0578,442.54156,730.8182,554.09814,0,0.7662942,20,person,57,709.438,498.3198,4.0,709.4247,498.2455,1089640.8992323044,6123204.678147632,1089640.8899,6123204.6773,9.788410739821183,48.098183716443856,0.014114446419853462,35
688.00745,442.54492,731.01776,554.1934,0,0.7738847,20,person,64,709.5126,498.3692,4.5,709.4926,498.3752,1089640.9060481302,6123204.6811641995,1089640.907,6123204.6806,9.788410801048787,48.098183734541614,0.049740540028460796,33
688.0545,442.5946,731.2313,554.5367,0,0.76635,20,person,72,709.6429,498.5656,5.0,709.5669,498.3649,1089640.9307488683,6123204.687278476,1089640.9065,6123204.6829,9.788411022939293,48.09818377122393,0.07198092146962773,35
687.767,442.72055,730.20337,554.9918,0,0.77410513,20,person,79,708.9852,498.8562,5.5,708.8847,498.2798,1089640.9643645259,6123204.666910081,1089640.8901,6123204.6604,9.788411324913882,48.09818364902468,0.08225698261716553,34
687.982,442.5984,731.70703,554.4886,0,0.7579399,20,person,87,709.8445,498.5435,6.0,709.4886,498.7141,1089640.9270511838,6123204.693962525,1089640.9471,6123204.6825,9.78841098972243,48.09818381132457,0.07923749853936748,33
687.9188,442.60107,731.76825,555.0396,0,0.7355593,20,person,94,709.8435,498.8203,6.5,709.8027,498.5542,1089640.966888222,6123204.696560097,1089640.928,6123204.6929,9.78841134758463,48.09818382690859,0.19707223664578116,34
687.8187,442.85764,731.6246,556.4122,0,0.7498377,20,person,102,709.7216,499.6349,7.0,709.8047,499.508,1089641.0660472005,6123204.698930616,1089641.0475,6123204.7003,9.788412238344891,48.0981838411304,0.2934480717172106,34
687.7279,442.98285,732.34625,558.4628,0,0.7515669,20,person,109,710.0371,500.7228,7.5,709.7507,499.6366,1089641.2130902272,6123204.719450799,1089641.0679,6123204.7,9.788413559254876,48.0981839642403,0.023082958635944815,33
687.6959,442.95947,732.44037,558.6244,0,0.7379919,20,person,117,710.0681,500.7919,8.0,710.0714,500.5384,1089641.224643195,6123204.721273482,1089641.1863,6123204.719,9.78841366303695,48.098183975175395,0.23887717167167352,30
687.73193,443.017,731.1281,556.9635,0,0.7079576,20,person,124,709.43,499.9902,8.5,709.635,500.0414,1089641.1060546627,6123204.691581448,1089641.1181,6123204.6994,9.78841259773804,48.09818379703941,0.2215460127292598,32
687.9385,442.6068,730.9577,555.41815,0,0.709124,20,person,132,709.4481,499.0125,9.0,709.3446,499.2544,1089640.9946575018,6123204.684819126,1089641.0316,6123204.6842,9.788411597040316,48.09818375646917,0.2155450214173423,32
688.0468,442.70255,729.18036,553.9418,0,0.65295297,20,person,139,708.6136,498.3222,9.5,709.027,498.973,1089640.8888019584,6123204.649103523,1089640.9869,6123204.6701,9.788410646123792,48.09818354219506,0.029052535200742434,31
687.8649,442.66763,728.6383,554.10803,0,0.7008801,20,person,147,708.2516,498.3878,10.0,708.5208,498.4674,1089640.9012315911,6123204.637484123,1089640.9147,6123204.6472,9.788410757781081,48.098183472485005,0,31
644.4312,318.666,698.18695,347.8822,0,0.5654091,21,person,3,671.3091,333.2741,0.0,671.3091,333.2741,1089621.598370689,6123201.69944695,1089621.5984,6123201.6994,9.788237357231324,48.09816584586341,0.1800651580184641,24
644.9026,317.31436,701.3154,347.25598,0,0.46163806,21,person,4,673.109,332.2852,0.5,672.209,332.7796,1089621.5221287012,6123201.7733677225,1089621.5602,6123201.7364,9.788236672337897,48.09816628934783,1.9515847190143387,29
662.7326,324.61545,721.80237,353.70157,0,0.6670974,21,person,12,692.2675,339.1585,1.0,685.9486,337.3158,1089622.295481583,6123202.687140487,1089622.0806,6123202.3908,9.788243619485035,48.09817177148694,1.6776400047487514,33
684.3484,329.28424,742.63495,358.34818,0,0.5986727,21,person,19,713.4917,343.8162,1.5,698.0253,341.4765,1089622.8417223888,6123203.658840178,1089622.5505,6123202.9599,9.78824852644968,48.098177601155435,1.5058692987506386,34
