x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name,frame_index
722.1653,249.12793,746.1283,297.33527,0,0.65483916,12,person,64
478.5693,524.5982,518.46124,575.28784,0,0.6468424,26,person,64
1042.6494,195.76152,1074.3188,241.10495,0,0.64401436,31,person,64
915.3879,570.60266,981.71375,609.2356,0,0.6387201,16,person,64
256.9561,133.87386,278.91824,184.01846,0,0.61415553,9,person,64
532.2833,373.33102,561.5918,441.12262,0,0.59441864,37,person,64
170.34505,29.446953,187.71867,68.13035,0,0.55732447,13,person,64
513.48456,528.9909,550.46313,581.8129,0,0.5216963,32,person,64
163.25491,10.19025,176.20541,42.620453,0,0.52146727,43,person,64
556.7638,462.08224,598.84814,490.58054,0,0.50958973,40,person,64
1143.1874,213.40764,1170.7306,263.81537,0,0.46130082,30,person,64
1176.8693,209.20912,1206.1864,248.40906,0,0.44601622,38,person,64
797.31793,359.40552,851.6041,388.32565,0,0.44426277,21,person,64
497.953,436.71774,537.1836,492.83838,0,0.3975504,41,person,64
152.30173,8.3213825,163.86272,40.124626,0,0.3281331,19,person,64
909.64374,498.5135,946.79034,584.41425,0,0.9028644,1,person,65
701.88885,248.50922,730.8272,301.91092,0,0.8820971,3,person,65
543.9694,403.19043,580.50635,475.71747,0,0.87389964,8,person,65
159.44237,139.93242,184.76688,182.51248,0,0.85640925,6,person,65
355.78223,476.04395,391.59436,538.73285,0,0.85300636,2,person,65
346.01657,298.4614,373.17725,355.15344,0,0.83195794,15,person,65
243.38689,327.0316,270.5255,389.97675,0,0.8230986,14,person,65
225.7267,284.97427,246.69579,335.85757,0,0.82133967,11,person,65
794.2274,304.19492,829.8167,368.44122,0,0.81372684,5,person,65
797.4878,555.1286,850.11255,607.97595,0,0.7798941,23,person,65
213.91708,139.09161,229.5036,183.37538,0,0.77568763,44,person,65
687.9908,442.56326,730.9593,554.06445,0,0.77427006,20,person,65
623.3391,554.1065,656.7783,626.1283,0,0.7549431,25,person,65
256.32556,134.29074,277.23672,184.6771,0,0.7511075,9,person,65
723.9308,249.9393,749.08887,296.5747,0,0.733107,12,person,65
832.5203,166.68901,854.8282,218.39044,0,0.7266028,45,person,65
63.61234,276.64008,95.28608,332.55966,0,0.7194559,10,person,65
930.1238,159.56656,952.4938,201.56377,0,0.665898,24,person,65
715.23505,581.7334,750.39,634.7125,0,0.66322154,18,person,65
478.5905,524.6137,518.34467,575.52155,0,0.6458411,26,person,65
1042.6902,195.76208,1074.3129,241.11029,0,0.64564717,31,person,65
916.965,574.71436,982.97455,611.6637,0,0.61574244,16,person,65
513.5808,528.9787,550.5808,581.888,0,0.53510445,32,person,65
795.60474,360.1173,853.82196,388.7244,0,0.5289999,21,person,65
204.76521,282.8055,225.22899,331.98172,0,0.4858949,17,person,65
223.79628,136.25812,240.11122,178.80502,0,0.47522095,42,person,65
1143.218,213.45845,1170.7186,263.79272,0,0.46953157,30,person,65
170.86626,29.515045,188.00793,67.34536,0,0.46694484,13,person,65
1176.8617,209.21051,1206.2241,248.43036,0,0.45650747,38,person,65
162.91487,10.6199665,176.75664,42.681118,0,0.44427252,43,person,65
557.0611,461.84546,599.22217,491.43845,0,0.43519977,40,person,65
532.42065,373.31244,562.0516,442.59653,0,0.43139413,37,person,65
497.9471,436.70575,537.20966,492.7275,0,0.42015424,41,person,65
151.90599,8.286783,163.47638,40.30928,0,0.33590472,19,person,65
687.2433,270.0957,702.7187,312.48007,0,0.32986745,7,person,65
911.52637,501.32294,948.20667,592.01355,0,0.9143408,1,person,66
703.5771,247.78435,731.7886,302.0315,0,0.8876412,3,person,66
544.3043,404.27432,582.14667,475.8035,0,0.88386536,8,person,66
159.85693,140.05673,188.13785,183.08809,0,0.85964286,6,person,66
355.76276,476.0159,391.6208,538.73584,0,0.85546017,2,person,66
795.2368,304.39282,833.30786,368.01218,0,0.82374007,5,person,66
343.74008,299.10828,371.73502,356.1406,0,0.8177563,15,person,66
225.76646,284.96655,246.39972,335.576,0,0.8099865,11,person,66
687.14276,270.27554,705.7935,314.4074,0,0.8006566,7,person,66
724.7657,250.27258,750.69586,296.496,0,0.7920804,12,person,66
797.4837,555.1206,850.1327,608.07684,0,0.78013265,23,person,66
687.97986,442.54877,731.2138,554.2008,0,0.7741373,20,person,66
242.91367,326.6069,270.7223,389.5542,0,0.7687973,14,person,66
623.654,554.21564,657.0553,627.0948,0,0.753103,25,person,66
63.57556,276.61798,95.64621,332.7088,0,0.72922236,10,person,66
253.84193,133.62987,277.11456,186.52257,0,0.6907427,9,person,66
215.70584,137.26236,234.78854,184.6209,0,0.6779519,44,person,66
930.0093,159.57457,952.6006,201.58678,0,0.6729006,24,person,66
715.2316,581.71277,750.5293,634.9811,0,0.6508169,18,person,66
478.57077,524.58435,518.4335,575.48145,0,0.64501756,26,person,66
1042.6765,195.71744,1074.3234,241.11151,0,0.6403404,31,person,66
921.48083,576.5698,983.41504,613.27325,0,0.5768693,16,person,66
836.6864,166.43639,855.9192,217.30194,0,0.5675307,45,person,66
204.76134,282.87973,225.16823,332.04947,0,0.5546896,17,person,66
556.8664,464.465,600.6714,492.21295,0,0.540678,40,person,66
225.60304,135.8959,244.19131,179.12732,0,0.5236724,42,person,66
513.41815,528.9778,550.54364,581.7133,0,0.52004504,32,person,66
1143.1865,213.44838,1170.7252,263.80756,0,0.47203413,30,person,66
1176.835,209.20393,1206.2666,248.44727,0,0.46027613,38,person,66
497.75766,436.6605,537.23334,492.68192,0,0.43259376,41,person,66
161.0032,8.2055435,178.01135,42.258728,0,0.39121276,43,person,66
170.26482,29.39495,188.71408,67.447914,0,0.36350867,13,person,66
797.17303,360.66272,857.05634,388.82068,0,0.25277635,21,person,66
912.00183,502.3446,949.40497,595.1226,0,0.8960459,1,person,67
544.8738,404.42947,582.5554,475.34735,0,0.8744004,8,person,67
160.55405,140.4867,188.99342,184.18996,0,0.8733962,6,person,67
705.4284,248.09592,732.76624,302.51065,0,0.8690539,3,person,67
355.75885,476.01788,391.58847,538.7163,0,0.85227716,2,person,67
795.5906,304.24805,834.0876,369.24332,0,0.8440349,5,person,67
686.8194,270.2223,709.9353,315.0253,0,0.8243344,7,person,67
341.85992,300.09198,370.97635,356.7262,0,0.8160373,15,person,67
225.76273,284.95193,246.40582,335.6127,0,0.8130602,11,person,67
839.1592,166.33311,857.3344,217.8639,0,0.79198116,45,person,67
243.25803,326.6206,270.27414,389.4257,0,0.791194,14,person,67
797.4756,555.1256,850.13635,608.13196,0,0.7787893,23,person,67
216.00604,137.39421,237.4389,183.94244,0,0.7753036,44,person,67
725.7053,250.6518,750.7768,296.67578,0,0.7747002,12,person,67
687.9454,442.53534,731.3385,554.2369,0,0.7738803,20,person,67
624.2567,554.4057,656.99664,626.37054,0,0.74575144,25,person,67
63.564228,276.61935,95.8277,332.8475,0,0.7319699,10,person,67
254.40233,134.11812,277.7652,186.77377,0,0.71813154,9,person,67
930.0079,159.57018,952.60126,201.59538,0,0.6707523,24,person,67
795.82416,360.45322,859.4122,388.87463,0,0.65901715,21,person,67
715.24506,581.7317,750.5062,635.032,0,0.65342456,18,person,67
1042.6881,195.74016,1074.3163,241.10818,0,0.6423275,31,person,67
478.57355,524.60297,518.35254,575.42377,0,0.63945526,26,person,67
556.5647,464.4186,601.81,492.71002,0,0.591988,40,person,67
225.79651,136.74411,250.17122,184.45667,0,0.58306384,42,person,67
924.1776,578.56036,983.3025,613.7504,0,0.5310464,16,person,67
513.5613,528.98157,550.5497,581.57104,0,0.5063109,32,person,67
1143.1749,213.459,1170.7311,263.80957,0,0.48002282,30,person,67
497.86755,436.63123,537.239,492.71924,0,0.46589836,41,person,67
1176.8262,209.21082,1206.2678,248.43839,0,0.46543658,38,person,67
161.04025,9.04701,177.80699,42.76541,0,0.43007174,43,person,67
171.52313,29.606354,188.49324,67.0548,0,0.40199763,13,person,67
204.36339,282.59692,225.86725,333.21756,0,0.33582482,17,person,67
913.5947,505.43774,950.54443,596.922,0,0.9052812,1,person,68
709.82104,247.25331,734.1888,301.3221,0,0.8593223,3,person,68
355.76956,476.04065,391.57532,538.7083,0,0.85262895,2,person,68
546.98425,406.02142,583.1214,476.5493,0,0.84934294,8,person,68
687.5923,270.5893,713.2958,315.08542,0,0.83496225,7,person,68
161.30173,139.8519,190.6628,185.67879,0,0.8303726,6,person,68
340.54327,301.85242,370.1712,357.66882,0,0.8184737,15,person,68
806.92505,304.63052,835.23987,371.30948,0,0.8143057,5,person,68
243.20164,326.05838,270.99728,389.9652,0,0.79050034,14,person,68
840.9174,166.36024,859.64056,218.3434,0,0.78742933,45,person,68
797.4768,555.131,850.1336,608.2169,0,0.77774984,23,person,68
687.96094,442.5442,731.22253,554.1996,0,0.77119213,20,person,68
215.12085,136.45296,240.23378,184.26894,0,0.7660436,44,person,68
623.8105,554.22327,656.9425,626.6023,0,0.7462253,25,person,68
63.563007,276.62634,95.863106,332.86386,0,0.73414564,10,person,68
225.57635,284.91846,246.23056,335.64014,0,0.7168143,11,person,68
728.6775,250.46506,751.58234,296.9681,0,0.7118428,12,person,68
929.797,159.52794,952.8937,201.70163,0,0.665579,24,person,68
715.2217,581.7497,750.48505,635.1203,0,0.66045916,18,person,68
1042.666,195.72748,1074.3414,241.1407,0,0.64639854,31,person,68
478.58377,524.6087,518.4419,575.20917,0,0.6388178,26,person,68
557.0308,464.74527,602.50397,493.59818,0,0.59658235,40,person,68
253.94502,134.03923,277.23422,187.6561,0,0.59605527,9,person,68
204.36438,282.3639,226.1227,333.2685,0,0.56249195,17,person,68
925.99695,581.063,984.23773,616.8006,0,0.53098685,16,person,68
498.22333,436.5453,537.36646,492.94092,0,0.5105722,41,person,68
513.7435,528.98645,550.52246,581.2656,0,0.50500256,32,person,68
1143.1564,213.42949,1170.7676,263.84625,0,0.48303545,30,person,68
798.3001,360.83395,862.97,390.77457,0,0.47832918,21,person,68
1176.8176,209.19868,1206.2375,248.44586,0,0.45994714,38,person,68
172.90555,29.332,188.24335,65.82353,0,0.4337593,13,person,68
160.86047,10.49165,176.86655,42.780186,0,0.42693132,43,person,68
914.53955,508.46222,951.0556,598.4199,0,0.908727,1,person,69
355.7906,476.04968,391.52945,538.53467,0,0.85229605,2,person,69
548.74915,406.5862,583.393,478.2055,0,0.8488109,8,person,69
165.08624,139.28851,191.69028,185.50249,0,0.8479823,6,person,69
225.61931,284.93176,246.21112,335.71738,0,0.8286859,11,person,69
338.9328,300.81494,369.2546,356.98782,0,0.82688606,15,person,69
690.7534,269.6802,713.4322,314.3165,0,0.82586205,7,person,69
842.8932,167.12737,861.321,218.32664,0,0.8189976,45,person,69
805.61786,304.54294,834.99774,375.0305,0,0.81189483,5,person,69
243.60504,326.0165,270.72488,389.1285,0,0.80205053,14,person,69
217.21043,136.00426,243.20837,184.93227,0,0.80158377,44,person,69
734.0895,250.1576,753.9488,292.90897,0,0.8008554,12,person,69
253.9621,135.48607,275.10416,186.31137,0,0.80063283,9,person,69
797.48114,555.139,850.115,608.0365,0,0.78089803,23,person,69
687.9871,442.5112,731.09705,554.15027,0,0.7660217,20,person,69
624.0139,554.2524,656.8884,626.24347,0,0.74616766,25,person,69
63.60834,276.63593,95.46291,332.51123,0,0.72139406,10,person,69
930.0762,159.57149,952.59424,201.5751,0,0.67291933,24,person,69
1042.7152,195.71603,1074.3055,241.11906,0,0.644952,31,person,69
478.63058,524.6147,518.0322,574.68274,0,0.6376159,26,person,69
715.0622,581.6979,750.7581,635.0828,0,0.6260724,18,person,69
173.30106,29.604012,187.94434,65.356255,0,0.5787844,13,person,69
926.0029,581.85284,985.7949,619.9896,0,0.5558752,16,person,69
558.65405,465.9326,603.23193,495.11594,0,0.53267443,40,person,69
204.39767,282.43433,226.10092,333.17035,0,0.52920985,17,person,69
513.68787,528.992,550.5585,581.16064,0,0.5143621,32,person,69
498.37018,436.57126,537.3345,492.7088,0,0.50828135,41,person,69
1143.1802,213.42314,1170.7445,263.82883,0,0.47992417,30,person,69
1176.8578,209.20927,1206.1718,248.41019,0,0.4574423,38,person,69
809.6284,362.41705,866.1351,391.54224,0,0.43635666,21,person,69
160.86069,8.8972225,177.06256,42.756817,0,0.37094447,43,person,69
716.75165,247.71223,736.9426,297.6089,0,0.2850736,3,person,69
915.3977,509.55768,951.34454,598.92175,0,0.9138317,1,person,70
810.0865,304.86768,837.06433,375.54724,0,0.86273485,5,person,70
355.78998,476.0689,391.5295,538.58014,0,0.8523246,2,person,70
692.7108,269.7412,713.4774,313.6141,0,0.8337091,7,person,70
337.21222,299.00494,368.27502,356.12924,0,0.8332305,15,person,70
167.24536,139.07947,189.73326,183.96167,0,0.8321965,6,person,70
717.8339,248.11276,737.04175,300.7061,0,0.8280595,3,person,70
549.7386,406.8941,583.9202,479.28513,0,0.8190715,8,person,70
218.55585,136.25943,244.26038,184.85944,0,0.8154934,44,person,70
225.58159,284.9298,246.15016,335.68207,0,0.81088877,11,person,70
843.27277,167.64871,862.9345,218.96768,0,0.8074959,45,person,70
242.60138,325.5695,270.331,389.39392,0,0.78765076,14,person,70
736.1209,250.62677,754.8818,294.96457,0,0.7808752,12,person,70
253.0289,135.83429,274.75394,186.6164,0,0.7743971,9,person,70
797.4839,555.1442,850.07886,608.1301,0,0.7719543,23,person,70
688.0048,442.51303,730.9412,554.20276,0,0.76465005,20,person,70
204.48938,282.419,226.24246,333.33395,0,0.75528336,17,person,70
625.0779,554.40814,657.129,626.0813,0,0.74691063,25,person,70
63.60521,276.63513,95.332924,332.5311,0,0.71572447,10,person,70
930.04205,159.55182,952.6679,201.61966,0,0.66784906,24,person,70
173.56895,29.33992,188.26184,65.165955,0,0.6495979,13,person,70
1042.6956,195.72679,1074.3081,241.12115,0,0.63505423,31,person,70
478.62003,524.6148,518.0067,574.69855,0,0.6283845,26,person,70
714.9791,581.6892,750.84186,635.1221,0,0.61231726,18,person,70
925.91284,582.1854,986.6716,621.49677,0,0.535981,16,person,70
815.0801,362.49774,866.34265,391.59723,0,0.5271203,21,person,70
513.7282,528.9914,550.55695,581.1671,0,0.5144126,32,person,70
498.2608,436.51675,537.3314,492.93185,0,0.4916851,41,person,70
1143.1207,213.38202,1170.732,264.04272,0,0.48667732,30,person,70
1176.8568,209.196,1206.1923,248.40591,0,0.45282054,38,person,70
559.2724,466.99188,603.696,495.75266,0,0.4268255,40,person,70
160.914,9.793413,176.65517,42.52867,0,0.3405335,43,person,70
916.45825,510.3482,952.3995,598.73834,0,0.9088948,1,person,71
550.84015,407.23544,584.18994,477.3047,0,0.85914296,8,person,71
355.798,476.0819,391.5839,538.53546,0,0.8525158,2,person,71
720.5381,248.59232,741.0575,302.7888,0,0.8517462,3,person,71
844.1592,167.92659,868.06134,219.55952,0,0.8237586,45,person,71
225.57512,284.91537,246.12958,335.69626,0,0.8118879,11,person,71
221.38983,135.32349,243.28398,183.23701,0,0.8104341,44,person,71
244.45961,325.37363,270.43506,390.0083,0,0.8065135,14,person,71
335.13937,298.73398,365.7604,357.7816,0,0.80358565,15,person,71
252.61235,134.88695,274.57004,187.58878,0,0.78657424,9,person,71
817.6336,307.94302,841.9418,375.24228,0,0.7804332,5,person,71
697.3928,269.19766,714.55786,312.12112,0,0.76964694,7,person,71
688.0506,442.53793,730.6251,554.1564,0,0.7621293,20,person,71
797.52673,555.43616,849.9157,607.9226,0,0.75857043,23,person,71
204.52617,282.40433,226.20462,333.33475,0,0.7514776,17,person,71
624.728,554.70715,657.3983,626.43066,0,0.7506286,25,person,71
173.8819,138.25247,188.85953,183.71574,0,0.7143854,6,person,71
63.607914,276.64664,95.136734,332.5469,0,0.7122284,10,person,71
738.1906,251.12128,756.5919,296.33835,0,0.711626,12,person,71
930.00824,159.52539,952.8013,201.68082,0,0.6621426,24,person,71
173.55635,29.495686,187.90543,65.00097,0,0.6294734,13,person,71
1042.7065,195.7168,1074.2974,241.15132,0,0.620943,31,person,71
820.7869,364.24536,869.58167,392.75726,0,0.6208266,21,person,71
714.79736,581.68805,750.7603,635.2421,0,0.61908114,18,person,71
478.59506,524.78375,518.241,575.38947,0,0.607941,26,person,71
926.38165,582.48816,987.6645,624.462,0,0.5824811,16,person,71
559.1663,467.0611,605.27185,497.0531,0,0.5775447,40,person,71
514.00354,529.07355,550.6486,581.6887,0,0.5617589,32,person,71
160.67831,10.106764,173.6111,41.140232,0,0.51614547,43,person,71
498.3405,436.57498,537.2915,492.78604,0,0.46285948,41,person,71
1143.2349,213.34943,1170.6849,264.15524,0,0.45236087,30,person,71
1176.882,209.19234,1206.1284,248.41562,0,0.42975223,38,person,71
152.04897,8.362265,163.5784,39.11782,0,0.3715387,19,person,71
917.72504,512.2647,953.6489,599.20795,0,0.90282845,1,person,72
719.4177,248.90872,743.2001,304.0458,0,0.86332375,3,person,72
355.7919,476.0402,391.47974,538.3658,0,0.8449389,2,person,72
816.8912,306.81915,840.3379,374.36136,0,0.8414016,5,person,72
552.3633,407.41638,584.94165,476.3187,0,0.8350917,8,person,72
844.62354,168.48958,870.65826,219.79309,0,0.8275803,45,person,72
243.88773,324.97183,269.95404,389.66248,0,0.82384336,14,person,72
225.50539,284.83212,246.10234,335.28696,0,0.81822824,11,person,72
205.15965,282.65186,224.6545,331.46445,0,0.80589974,17,person,72
225.90158,135.26079,244.0375,182.53342,0,0.80296445,44,person,72
797.6088,555.74536,849.9016,607.6594,0,0.79162455,23,person,72
701.4563,268.81808,716.8422,311.85416,0,0.77881485,7,person,72
688.0545,442.5946,731.2313,554.5367,0,0.76635,20,person,72
251.69217,135.86421,274.20718,188.1036,0,0.7550057,9,person,72
739.20953,251.07166,760.9103,296.67123,0,0.7257276,12,person,72
63.604218,276.62115,95.40606,332.71808,0,0.7104947,10,person,72
478.69803,524.9529,518.1512,576.4569,0,0.66298497,26,person,72
930.226,158.7976,952.22644,201.4622,0,0.6591568,24,person,72
624.03577,554.74176,657.7052,625.96423,0,0.6438776,25,person,72
1042.7955,195.65987,1074.1683,241.10637,0,0.6385055,31,person,72
333.29456,294.45682,366.3377,359.04337,0,0.6316116,15,person,72
558.1492,468.45807,606.9297,497.77322,0,0.63057196,40,person,72
823.2972,363.26416,873.1256,392.92938,0,0.6289869,21,person,72
926.08014,587.5894,989.6711,628.84485,0,0.6137347,16,person,72
715.0642,581.81415,750.96594,634.5553,0,0.58714813,18,person,72
175.73062,138.63937,191.46214,184.51411,0,0.5664944,6,person,72
498.5327,436.66965,537.2713,492.6829,0,0.5039926,41,person,72
1143.1692,213.3536,1170.7449,263.83463,0,0.4798185,30,person,72
513.2204,529.0812,550.22614,580.9343,0,0.4766378,32,person,72
1177.1084,209.29042,1205.8345,248.20795,0,0.4286219,38,person,72
173.25574,28.601082,187.98761,65.084015,0,0.41759226,13,person,72
472.40173,438.53894,496.50598,484.72226,0,0.39220092,22,person,72
151.84673,7.281433,163.42941,39.105186,0,0.36285535,19,person,72
160.23781,6.7915516,174.77121,41.447033,0,0.25309396,43,person,72
917.786,513.5953,954.65765,599.7814,0,0.90769374,1,person,73
552.4822,407.74942,585.6706,477.9333,0,0.8772717,8,person,73
720.199,249.52505,744.6608,303.50247,0,0.85874134,3,person,73
355.79556,476.05215,391.43295,538.2377,0,0.84167427,2,person,73
844.76117,168.13329,871.4292,219.5255,0,0.83336973,45,person,73
225.48262,284.84818,246.06995,335.2123,0,0.826155,11,person,73
242.56638,324.93347,269.9028,389.49023,0,0.8115691,14,person,73
818.2804,307.80313,841.7345,374.55457,0,0.8052294,5,person,73
797.59467,555.69836,849.9151,607.7018,0,0.79316485,23,person,73
740.0995,251.73059,762.50104,296.9191,0,0.7909116,12,person,73
251.23337,136.7416,274.62802,189.20303,0,0.7794551,9,person,73
205.15369,282.65085,224.67369,331.48517,0,0.7772424,17,person,73
176.9324,138.52396,195.23949,184.52278,0,0.7737259,6,person,73
687.96484,442.557,731.4404,554.62244,0,0.76992077,20,person,73
227.16632,135.325,245.18396,181.45268,0,0.7671181,44,person,73
702.23755,268.88132,717.9951,311.1839,0,0.7252066,7,person,73
63.617317,276.61057,95.38925,332.65198,0,0.7083993,10,person,73
478.7014,524.9601,518.22784,576.2797,0,0.6660711,26,person,73
930.2467,158.82837,952.1261,201.41115,0,0.66300696,24,person,73
1042.8428,195.66699,1074.1228,241.0835,0,0.64054704,31,person,73
624.2838,554.78467,657.712,626.1418,0,0.63408774,25,person,73
926.4254,590.5001,991.053,630.2283,0,0.62602365,16,person,73
559.0339,469.0862,606.7373,498.27725,0,0.6014168,40,person,73
825.83545,365.391,874.46185,393.09494,0,0.5970031,21,person,73
715.0668,581.8069,751.01166,634.5809,0,0.5848792,18,person,73
498.55692,436.70844,537.26495,492.85117,0,0.50758004,41,person,73
513.30304,529.09644,550.2375,580.94714,0,0.48383212,32,person,73
1143.1664,213.39836,1170.6832,263.76233,0,0.47653794,30,person,73
472.36975,438.5751,496.41327,484.71127,0,0.3993935,22,person,73
173.03062,28.663551,186.91331,64.87646,0,0.38257915,13,person,73
332.03333,291.39935,360.2195,358.58044,0,0.37746558,15,person,73
159.93643,7.9403915,173.9182,41.086365,0,0.3341136,43,person,73
1176.79,208.96454,1206.9185,248.82556,0,0.306655,38,person,73
151.95459,7.5383644,163.49818,38.93321,0,0.2972109,19,person,73
918.6502,516.8953,955.6877,600.20374,0,0.9068477,1,person,74
721.55145,250.26392,747.19885,303.64346,0,0.8780258,3,person,74
553.54694,409.1725,586.6406,479.06467,0,0.8750052,8,person,74
846.5215,168.12766,872.11316,220.33583,0,0.84668905,45,person,74
355.80048,476.04175,391.46307,538.2283,0,0.8452837,2,person,74
225.46509,284.85513,246.00552,335.30002,0,0.8315255,11,person,74
741.011,251.98242,764.0358,296.8161,0,0.824902,12,person,74
240.43956,324.18158,269.29205,390.38272,0,0.8177369,14,person,74
178.47665,138.98682,199.83289,183.79701,0,0.8131144,6,person,74
205.13707,282.646,224.65366,331.48398,0,0.8018016,17,person,74
818.17615,308.77374,845.7131,374.80753,0,0.79419047,5,person,74
797.59863,555.73206,849.9079,607.5985,0,0.79301465,23,person,74
249.97409,138.02847,272.31146,188.8371,0,0.78100663,9,person,74
688.01807,442.55673,731.0571,554.20013,0,0.7676234,20,person,74
702.2513,269.28964,722.1207,314.17087,0,0.74413806,7,person,74
63.60964,276.62683,95.37105,332.66415,0,0.7130655,10,person,74
230.37663,134.37097,250.15994,182.19054,0,0.68305224,44,person,74
478.70972,524.96436,518.3056,576.10016,0,0.681814,26,person,74
930.0381,158.79121,952.3728,201.47975,0,0.6630093,24,person,74
925.5729,592.19507,992.64923,631.53723,0,0.65354633,16,person,74
329.54684,292.85657,355.5006,358.00134,0,0.626471,15,person,74
1042.7966,195.57375,1074.0752,241.0643,0,0.6178741,31,person,74
622.8692,554.8698,657.8739,625.96277,0,0.5967933,25,person,74
715.1163,581.7944,750.9569,634.52704,0,0.58707947,18,person,74
1143.035,213.88545,1170.7266,263.9046,0,0.54690325,30,person,74
558.734,470.46246,606.971,498.81818,0,0.5181867,40,person,74
498.49686,436.72574,537.23987,492.55524,0,0.50101054,41,person,74
513.3425,529.1066,550.2684,580.74414,0,0.48049793,32,person,74
1176.912,209.27802,1205.85,248.11584,0,0.4462151,38,person,74
828.7668,366.52762,877.7584,394.31302,0,0.43917012,21,person,74
472.3412,438.71375,496.2921,484.7047,0,0.40644938,22,person,74
172.37514,27.945091,186.44226,65.06436,0,0.3840906,13,person,74
159.82959,9.117125,173.96631,41.228607,0,0.36815643,43,person,74
919.7087,520.2177,958.0243,608.4902,0,0.8778203,1,person,75
355.69788,476.10843,391.49484,538.03796,0,0.86681795,2,person,75
723.3585,250.3984,749.3613,302.4712,0,0.8640571,3,person,75
819.37634,309.95755,849.84644,375.83545,0,0.85987747,5,person,75
554.3561,411.01544,587.4725,479.50467,0,0.85885364,8,person,75
236.52971,322.45642,268.80606,390.0318,0,0.8399713,14,person,75
225.82631,285.04297,245.85947,334.54007,0,0.8233177,11,person,75
849.2452,168.13844,872.733,219.36621,0,0.80891174,45,person,75
743.0072,252.23074,767.1701,298.67142,0,0.798229,12,person,75
702.3583,269.86288,726.6982,314.04868,0,0.79814655,7,person,75
205.0188,282.94965,223.93724,329.8883,0,0.79800904,17,person,75
231.58041,134.16908,254.052,181.77373,0,0.7959626,44,person,75
714.6287,582.0969,750.591,635.4775,0,0.7645417,18,person,75
687.9675,442.66217,729.0843,553.61914,0,0.76330405,20,person,75
797.8419,555.88654,849.5143,606.3998,0,0.762573,23,person,75
178.65205,136.0241,206.14514,186.91316,0,0.7558919,6,person,75
822.40454,365.20068,881.14154,395.04013,0,0.7457982,21,person,75
1142.5049,213.9949,1170.5056,263.23343,0,0.729843,30,person,75
1042.6595,195.53497,1074.1384,240.91458,0,0.70674795,31,person,75
478.59894,524.6043,519.4337,576.5144,0,0.69563997,26,person,75
250.8081,137.58012,270.47266,186.93684,0,0.69497883,9,person,75
622.99646,554.53503,657.9203,625.49866,0,0.67777914,25,person,75
925.5132,590.13214,993.9902,633.5642,0,0.67562246,16,person,75
63.369053,277.03278,94.025375,330.8198,0,0.6676136,10,person,75
326.0135,287.9178,354.89984,351.35547,0,0.64732665,15,person,75
929.46893,158.2802,951.9715,200.99158,0,0.6300205,24,person,75
832.489,311.62714,858.159,373.83228,0,0.6256479,46,person,75
558.06866,470.14813,608.41174,499.81543,0,0.60203695,40,person,75
497.98352,437.67386,536.99744,491.0885,0,0.51456887,41,person,75
530.8152,372.7598,560.1159,416.1462,0,0.50958246,37,person,75
1176.7461,208.8131,1206.027,247.33177,0,0.40521166,38,person,75
514.2697,529.1146,550.46423,581.2355,0,0.37359077,32,person,75
56.430637,447.94598,90.06628,527.9498,0,0.33612245,27,person,75
172.33928,26.128586,186.80707,64.23443,0,0.27125868,13,person,75
475.01605,438.28513,496.58917,484.38605,0,0.2630057,22,person,75
921.85596,523.4855,960.7092,609.7262,0,0.8781501,1,person,76
355.69443,476.07693,391.49283,538.218,0,0.8697665,2,person,76
555.8535,411.9214,588.7879,481.566,0,0.8584021,8,person,76
727.21576,250.3638,751.08295,303.75623,0,0.84762985,3,person,76
225.85083,285.0457,245.85262,334.57812,0,0.82129157,11,person,76
237.13565,321.89938,269.2417,389.42838,0,0.81156635,14,person,76
822.1701,310.48788,851.1589,376.49042,0,0.80247116,5,person,76
855.1815,167.54758,874.6566,219.04582,0,0.7991454,45,person,76
205.0271,282.94424,223.93073,329.905,0,0.79487133,17,person,76
232.6864,134.16843,258.29575,181.90524,0,0.78455615,44,person,76
178.80331,136.81314,206.82135,187.52051,0,0.7837493,6,person,76
687.9382,442.62796,729.63043,553.7347,0,0.76068103,20,person,76
834.2383,312.13803,858.18134,375.68457,0,0.75793314,46,person,76
714.4633,582.0832,750.4869,635.27246,0,0.7555449,18,person,76
797.8857,556.00916,849.46423,606.1668,0,0.74365646,23,person,76
1042.5621,195.53008,1074.1548,241.02153,0,0.7003723,31,person,76
705.1718,270.25223,727.39764,314.68484,0,0.69714874,7,person,76
478.56738,524.6061,519.2131,576.5252,0,0.6901457,26,person,76
63.454735,276.98227,93.76969,330.5646,0,0.68289953,10,person,76
624.4688,554.68866,657.7193,623.25256,0,0.6763801,25,person,76
1142.2708,213.78583,1170.1288,263.33923,0,0.6679532,30,person,76
748.06665,251.45184,769.395,300.20087,0,0.6522941,12,person,76
557.91943,469.78812,609.05194,500.36713,0,0.6451397,40,person,76
925.8207,591.7718,996.57623,636.62286,0,0.6254083,16,person,76
928.46985,158.33661,952.7613,201.17839,0,0.6168663,24,person,76
823.2262,365.91858,885.20233,395.47037,0,0.59255475,21,person,76
248.30357,135.7525,271.00696,187.1084,0,0.538418,9,person,76
530.7984,372.72003,559.8384,415.48245,0,0.5302064,37,person,76
325.52994,281.9765,354.60233,350.09167,0,0.49081984,15,person,76
